post_id,href,post_title,date,post,raw_company,raw_title,raw_yoe,raw_salary,raw_salary_total,raw_location,company,title,location,yoe,salary,salary_total
1675953,https://leetcode.com/discuss/compensation/1675953/Cognizant-or-Analyst-or-Bangalore,Cognizant | Analyst | Bangalore,2022/01/08,"Education: B.Tech in IT from Tier 3 College
Years of Experience: 0
Prior Experience: Fresher
For fresh grad, any related Internship/coop experience? N/A
Date of the Offer: 2021
Company: Cognizant
Title/Level: System Analyst
Location: Bangalore
Salary: 3,90,000/-
Relocation/Signing Bonus: 0
Stock bonus: NA
Bonus: NA
Total comp (Salary + Bonus + Stock): 3,90,000/-
Benefits: Medical insurance",cognizant,system analyst,0,"3,90,000/-",": 3,90,000/-",bangalore,cognizant,n/a,bangalore,0.0,390000.0,390000.0
360647,https://leetcode.com/discuss/compensation/360647/MakeMyTrip-or-SDE-or-Gurugram-or-2019,MakeMyTrip | SDE | Gurugram | 2019,2019/08/17,"Education : Btech in Computer Science (Tier 1 college)
Years of Experience : 0 (Fresher)
Prior Experience : Summer Intern at Adobe, Noida
Date of Offer : 5th November 2018
Company : MakeMyTrip
Title : SDE 1
Location : Gurugram
Base Salary : Rs 1200000
Benefits : Free food, mobile reimbursements, life insurance
Other Details : Campus Offer",makemytrip,sde 1,0,rs 1200000,,gurugram,makemytrip,sde 1,delhi,0.0,1200000.0,-1.0
1700300,https://leetcode.com/discuss/compensation/1700300/Slice-or-SDE-1-or-Bangalore,Slice | SDE 1 | Bangalore,2022/01/18,"Education: B.Tech tier 2
Years of Experience: 4months
Prior Experience: Fresher
Date of the Offer: 2021
Company: Slice
Title/Level: SDE-1
Location: Bangalore
Salary: 17LPA
Relocation/Signing Bonus: 2LPA
Stock bonus: 4L for 4 years
Total comp (Salary + Bonus + Stock): 20 LPA
Benefits: Standard",slice,sde-1,4months,17lpa,: 20 lpa,bangalore,slice,sde 1,bangalore,0.3333333333333333,1700000.0,2000000.0
1588696,https://leetcode.com/discuss/compensation/1588696/Tekion-or-SSE-or-Bangalore,Tekion | SSE | Bangalore,2021/11/21,"Education: M.Tech from Tier -1
Years of Experience: 6+ yrs
Prior Experience: SDE 2
Current CTC: 32L + 12L(Stock) = 44L
Date of the Offer: November 2021
Company: Tekion
Title/Level: SSE
Location: Bangalore, India
Salary: 46L
Signing Bonus: 2L
Relocation Bonus: 1L
Stock Options (Provided): $42,000 over 4 yrs = ~7L / yr
Total comp: (46+2+1+7) = 56L for first and 53L for next
Benefits: Standard
Other details: Negotiation happened with no competing offer
Update 1: base pay from 40L to 42L
Update 2: base pay 42L to 46L, removed retention bonus 2L
Update 3: Got another offer https://leetcode.com/discuss/compensation/1609451/Sugarbox-Networks-or-Lead-Engineer-or-Bangalore",tekion,sse,6+ yrs,46l,: (46+2+1+7) = 56l for first and 53l for next,"bangalore, india",tekion,sde 2,bangalore,6.0,4600000.0,5300000.0
1307698,https://leetcode.com/discuss/compensation/1307698/Myntra-or-Software-Engineer-or-Bangalore,Myntra | Software Engineer | Bangalore,2021/07/01,"Education: B.Tech(IT), Tier 1/2
Years of Experience: 0
Prior Experience: ~10 months(internships at product based startups)
Prior compensation: NA
Date of the Offer: 22 June, 2021
Company: Myntra
Title/Level: Software Engineer
Location: Bangalore
Salary: INR 16,00,000
Stock Bonus : INR(8 L, ESOPs)
Benefits: Free food, Insurance
Had competing offers from Info Edge, Razorpay, Arista Networks & Zenefits.
Decision: Rejected, negotiated but this is standard offer for fresh college graduates.",myntra,software engineer,0,"inr 16,00,000",,bangalore,myntra,sde 1,bangalore,0.0,1600000.0,-1.0
1456698,https://leetcode.com/discuss/compensation/1456698/Compensation-in-Servicenow-IC3,Compensation in Servicenow IC3,2021/09/11,"Education: B.tech
Years of Experience: 9 years
Prior Experience: Oracle
Date of the Offer: Jan 2020
Company: Servicenow
Title/Level: IC3
Location: Hyderabad
Salary: 15 lakh Base / year
Relocation/Signing Bonus: No
Stock bonus: 25K USD (vested over 4 years)
Bonus: 10% of base
Total comp (Salary + Bonus + Stock): (23 lkh CTC)",servicenow,ic3,9 years,15 lakh base / year,: (23 lkh ctc),hyderabad,servicenow,ic3,hyderabad,9.0,1500000.0,2300000.0
1165648,https://leetcode.com/discuss/compensation/1165648/Barco-or-SDE-or-2021-or-Noida,Barco | SDE | 2021 | Noida,2021/04/19,"Company: Barco
Position: Software Engineer
Y.O.E: 0
Education: B.E. from Tier 2 (2021)
Location: Noida
Fixed Salary: ₹13,00,000
Retention Bonus: ₹1,00,000
Other Compensation: Superannuation + Insurance + Meal vouchers + Internet + Gratiuity
Stocks: N/A
Total comp (Salary + Bonus + Others): ₹16,00,000
Other Details: ₹1,00,000 to be paid as retention bonus at end of each year for 3 years.",barco,,,"₹13,00,000",": ₹16,00,000",noida,barco,n/a,delhi,-1.0,1300000.0,1600000.0
1189186,https://leetcode.com/discuss/compensation/1189186/Amazon-or-SDE1-or-Hyderabad,Amazon | SDE1 | Hyderabad,2021/05/03,"Education: B.Tech in ECE (Tier 2 College)
Years of Experience: 1.5 yrs
Prior Experience: SDE in a small company
Previous CTC : 8.5 LPA
Date of the Offer: 10 Apr 2021
Company: Amazon
Title/Level: SDE1
Location: Hyderabad
Base Salary: 16 LPA
Signing Bonus: Year 1 - 7L, Year 2 - 5.5L
Relocation: 1.5 L
Stock bonus: 7 RSU vested over 4 years (5%, 15%, 40%, 40%)
Total comp (Salary + Bonus + Stock):
Year 1 - (16 L + 7 L) - 23 LPA
Benefits: Standard Amazon Benefits
Other details: Did not negoitate
I have another offer from Goldman Sachs (Bengaluru) as a Software Analyst.
Base : 25 LPA
Signing Bonus: 3L
Relocation : 0
Stocks : 0
HR says there will a variable bonus at the end of the year which can go up to 25% of the base pay depending on the performance i.e,, Bonus can range from (0 - 6L)
Which offer Should I accept? (Personally I like amazon coz of the FAANG tag and all but the base pay difference is 9L)
Which work experience would be more helpful if I wanna switch to Google/Microsoft/Apple etc. in future?
Any insights are welcome
Thanks",amazon,sde1,1.5 yrs,16 lpa,:,hyderabad,amazon,sde 1,hyderabad,1.5,1600000.0,-1.0
1391771,https://leetcode.com/discuss/compensation/1391771/Amazon-(AWS)-or-SDE-1-or-Bangalore-Accepted,Amazon (AWS) | SDE-1 | Bangalore - Accepted,2021/08/09,"Education: BE in Computer Science from Tier-3 college
Years of Experience: 2 years
Prior Experience: Software Development - Fintech Industry
Previous CTC: 11 LPA
Date of the Offer: July 15, 2021
Company: Amazon (AWS)
Title/Level: SDE - 1
Location: Bangalore
Salary: 18L Base
Signing Bonus: First Year: 6L, Second Year: 3.5L
Stock bonus: 5 RSU Units vested in 4 years (5%, 15%, 20%, 20%)
Relocations Bonus: 1.5L
Total comp (Salary + Bonus): 24L (First year exluding stocks)
Benefits: Standard Amazon Benefits
Interview Experience: https://leetcode.com/discuss/interview-experience/1391431/Amazon-SDE-1-Bangalore-Accepted
Hope this helps.",amazon (aws),sde - 1,2 years,18l base,: 24l (first year exluding stocks),bangalore,amazon,sde 1,bangalore,2.0,1800000.0,2400000.0
1031219,https://leetcode.com/discuss/compensation/1031219/PayPal-or-SDE-2-or-Bangalore,PayPal | SDE 2 | Bangalore,2021/01/23,"Education: BTech Tier I
Years of Experience: 3.5 years at the time of interview
Prior Experience: Startups in Bangalore
Date of the Offer: Jan 2020
Company: PayPal
Title/Level: SDE 2 , T23
Location: Bangalore
Salary: INR 23,50,000
Relocation/Signing Bonus: INR 0
Stock bonus: $18,000 USD over 3 years (INR 12,60,000)
Bonus: INR 2,35,000
Total comp (Salary + Bonus + Stock): INR 30,05,000 first year comp (INR 23,50,000 + 2,35,000 + 4,20,000)
Benefits: Standard benefits
Previous Compensation: INR 18,00,000 + Startup ESOPs",paypal,sde 2,3.5 years at the time of interview,"inr 23,50,000",": inr 30,05,000 first year comp (inr 23,50,000 + 2,35,000 + 4,20,000)",bangalore,paypal,sde 2,bangalore,3.5,2350000.0,-1.0
1046091,https://leetcode.com/discuss/compensation/1046091/Microsoft-or-SE-2-(Level-61)-or-Hyderabad-or-Am-I-being-lowballed,Microsoft | SE 2 (Level 61) | Hyderabad | Am I being lowballed?,2021/02/02,"Education: BTech from NIT
Years of Experience: 4.5
Currently working: 2.8 yrs at India's top e-commerce product company as an SDE1
Date of the Offer: Feb 2021
Company: Microsoft
Title/Level: Software Engineer 2(61)
Location: Hyderabad
All figures in INR unless specified -
Base: 26 LPA
Signing Bonus: 5 LPA (3+2)
Relocation Bonus: 102267
Stock bonus: 60k USD (~44 Lacs) over 4 years
Variable Bonus: 10 - 20% of base(2.6 LPA - 5.2 LPA)
Total comp (Salary + Bonus(variable + fix + relocation) + Stocks): 47 LPA
Benefits: Standard MS benefits
Other details: Current CTC - 27 LPA. I had 2 competing offers as well.",microsoft,software engineer 2,4.5,26 lpa,+ stocks): 47 lpa,hyderabad,microsoft,sde 2,hyderabad,4.5,2600000.0,4700000.0
1162655,https://leetcode.com/discuss/compensation/1162655/OLA-or-SDE-II-or-Bangalore,OLA | SDE II | Bangalore,2021/04/17,"Education: MTech in IT from IIIT
Years of Experience: 6.10 years
Prior Experience: Mobile Based Company
Previous compensation: 24 LPA
Date of the Offer: April 2020
Company: OLA
Title/Level: SDE II
Location: Bangalore
Salary: INR 37,00,000 (90% Base + 10% yearly bonus)
Joining Bonus: INR 3,00,000
ESOP: NA
Total comp (Salary + Bonus + Stock): INR 40,00,000
Benefits: Relocation and accomodation, and other standard benifits
Other details : Had two competing offers. Negotiated twice.
Edit :
Working Interview Experience Link :
https://leetcode.com/discuss/interview-experience/1165976/OLA-Cabs-or-SDE-II-Backend-or-Bangalore-or-April-2021-Offer",ola,sde ii,6.10 years,"inr 37,00,000",": inr 40,00,000",bangalore,ola,sde 2,bangalore,6.1,3700000.0,4000000.0
834229,https://leetcode.com/discuss/compensation/834229/Mentor-Graphics-or-Member-Technical-Staff-or-Noida,Mentor Graphics | Member Technical Staff | Noida,2020/09/07,"Education: B.Tech from NIT
Years of Experience: 0
Prior Experience: Fresher
Date of the Offer: Sep 2020
Company: Mentor Graphics
Title/Level: Member Technical Staff (Software)
Location: Noida
Salary: INR 11,50,000
Performance Incentive: INR 34,500
Hiring Bonus: INR 3,00,000 (1-time payment with 3 years retention clause)
Relocation Bonus: INR 50,000 (1-time payment with 3 years retention clause)
Other Benefits: INR 95,393 (Gratuity, Insurance, Lunch Subsidy & Food Coupons, Health claims)
Total comp (Salary + Bonus + Stock): Total CTC: INR 16,29,893; First year: INR 13,96,560
Other details: Standard Offer for On-Campus Hire
Allowed Branches: B.Tech CSE/IT/ECE/EE (8.0 CGPA & above)",mentor graphics,member technical staff,0,"inr 11,50,000",": total ctc: inr 16,29,893; first year: inr 13,96,560",noida,mentor graphics,mts 1,delhi,0.0,1150000.0,1396560.0
1621537,https://leetcode.com/discuss/compensation/1621537/Cure.fit-or-SDE-2-or-Bangalore,Cure.fit | SDE 2 | Bangalore,2021/12/10,"Education: B.Tech from tier 2
Years of Experience: 4+ yrs
Date of the Offer: 2021
Company: Cure.fit
Title/Level: Software Development Engineer (SDE-2)
Location: Bangalore
Salary: INR 46,00,000
Joining Bonus: INR 6,00,000
ESOPS: INR 22,00,000 (Equally distributed in 4 years)
Total comp (Salary + Bonus): INR 60,00,000
Benefits: Standard cure.fit benefits
Other Details : Competing offers",cure.fit,software development engineer,4+ yrs,"inr 46,00,000",": inr 60,00,000",bangalore,cure.fit,sde 1,bangalore,4.0,4600000.0,6000000.0
1677981,https://leetcode.com/discuss/compensation/1677981/Google-or-New-Grad-or-Bangalore,Google | New Grad | Bangalore,2022/01/09,"Education: BTech in Information Technology from Tier 2 College
Years of Experience: 0 (2022 Grad)
Prior Experience: Summer Intern at Microsoft
Company: Google
Title/Level: SDE 1
Location: Hyderabad/Bangalore
Salary: ₹18,40,000
Signing Bonus: ₹1,50,000
Stock bonus: ~₹24,70,000 ( $32.5K ) stock grant vested over 4 years (33%, 33%, 22%, 12%)
Bonus: Performance-based bonus up to 15% of salary every year and discretionary refreshers.
Total comp (Salary + Bonus + Stock): ~₹28,13,300
Other Details: This was an off-campus offer. Recruiter reached out to me through my google coding competition's profile.",google,sde 1,0,"₹18,40,000",": ~₹28,13,300",hyderabad,google,sde 1,hyderabad,0.0,1840000.0,2813300.0
1111693,https://leetcode.com/discuss/compensation/1111693/Accenture-or-Application-Developer,Accenture | Application Developer,2021/03/16,"Education: Bachelors in CSE
Years of Experience: 2.8
Prior Experience: IBM
Date of the Offer: 2020
Company: Accenture
Title/Level: Application Developer
Location: Hyderabad
Salary: 7,50,000 INR
Relocation: NA
Signing Bonus: No
Stock bonus: NA
Bonus: Performance-based bonus up to 12.5% of salary every year
Total comp (Salary + Bonus + Stock): ~7,50,000 INR
Benefits: Health Insurance + Gratuity
Other details: Non negotiable",accenture,application developer,2.8,"7,50,000 inr",": ~7,50,000 inr",hyderabad,accenture,application developer 1,hyderabad,2.8,750000.0,750000.0
1202643,https://leetcode.com/discuss/compensation/1202643/Morgan-Stanley-or-Senior-Associate-or-bengaluru,Morgan Stanley | Senior Associate | bengaluru,2021/05/11,"Education: B.Tech Comuter Science from (NIT/IIT)
Years of Experience: 3.6
Prior Experience:Senior Software Engineer at Fintech
Date of the Offer: March-2021
Company:Mogan Stanley
Title/Level:Sr. Assoicate
Location : bangaluru
Salary: 25 LPA
Relocation/Signing Bonus: 2.5 lakh
Stock bonus:NA
Bonus: 1.5 Lakh
Total comp (Salary + Bonus + Stock) : 29 LPA
Benefits: standard Morgan Stanley benefit
Other details: no. competiting offer
previous tc: 22(all fixed)",mogan stanley,sr. assoicate,3.6,25 lpa,: 29 lpa,bangaluru,mogan stanley,n/a,bangalore,3.6,2500000.0,2900000.0
1111687,https://leetcode.com/discuss/compensation/1111687/Microsoft-or-SDE-1(L60)-or-Hyderabad,Microsoft | SDE-1(L60) | Hyderabad,2021/03/16,"Education: M.tech in Computer Engineering from tier-1 college
Years of Experience: 1yrs 8 months
Prior Experience: Cisco
Date of offer: May 2021
Company: Microsoft
Title: SDE 1
Location: Hyderabad
Salary: 18,00,000
Relocation bonus: 70k
Stock bonus: 30K USD over 4 years
Joining Bonus : 2L (1st year), 1L (2nd year)
Performance Bonus : 0-20% (at avg 10%)
Total Comp(Salary + Bonus + Stock): 25
Benefits: Standard Microsoft benefits
Other Details: Previous comp 16LPA
This was take it or leave it offer.",microsoft,sde 1,1yrs 8 months,"18,00,000",: 25,hyderabad,microsoft,sde 1,hyderabad,1.6666666666666665,1800000.0,-1.0
497137,https://leetcode.com/discuss/compensation/497137/Groupon-or-SDE-2-or-Bangalore,Groupon | SDE 2 | Bangalore,2020/02/02,"Education: Bachelor's in I.T. from a tier-1 university in India (IITs/BITS/NITs)
Years of Experience: 4.3
Prior Experience: MTS3 at Nutanix
Date of the Offer: 25 Nov 2019
Company: Groupon
Title/Level: SDE 2
Location: Bangalore
Salary: INR 24,00,000 (Base)
Signing Bonus: INR 2,00,000
Variable: INR 2,40,000 (10% of Base)
Stock bonus: Stocks worth INR 7,20,000 split over 3 years equally
Total comp (Salary + Bonus + Stock): INR 30,80,000 first year
Benefits: Fitness, Broadband reimbursement and free transport.",groupon,sde 2,4.3,"inr 24,00,000",": inr 30,80,000 first year",bangalore,groupon,sde 2,bangalore,4.3,2400000.0,3080000.0
1202870,https://leetcode.com/discuss/compensation/1202870/Cisco-or-L8-or-Bangalore,Cisco | L8 | Bangalore,2021/05/11,"April 2021 recruitment drive.
Education: B.Tech from Tier 3 university
Years of Experience: ~5
Company: cisco
Location: Bangalore
Salary: INR 2250000.00
Total comp (Salary + variable + Joining Bonus): INR 2925000.00
Benefits: normal cisco benifits (Gym, Medical Insurance(INR 6 L), car lease...)
current salary : INR 1100000 + INR 99000 per year ~ 12L
Other details: Have a competitive offer salary from startup. For now I have accepted this offer",cisco,,~5,inr 2250000.00,: inr 2925000.00,bangalore,cisco,n/a,bangalore,5.0,2250000.0,2925000.0
605412,https://leetcode.com/discuss/compensation/605412/Oracle-OCI-or-SDE2-or-Bangalore,Oracle OCI | SDE2 | Bangalore,2020/05/01,"Education: B.Tech from tier 2
Years of Experience: 2
Prior Experience: SDE at samsung
Date of the Offer: April 2020
Company: Oracle OCI
Title/Level: SDE2
Location: Bangalore
Salary: Rs 18,00,000
Relocation/Signing Bonus: 2,00,000
Stock bonus: NA
Bonus: NA
Total comp (Salary + Bonus + Stock): 20,00,000
Benefits: Standard oracle benefits
Other details: None",oracle oci,sde2,2,"rs 18,00,000",": 20,00,000",bangalore,oracle,sde 2,bangalore,2.0,1800000.0,2000000.0
231540,https://leetcode.com/discuss/compensation/231540/Microsoft-SDE-1(Level-60),Microsoft SDE 1(Level 60),2019/02/04,"Education: Masters from Tier 1 college India
Years of Experience: 3
Prior Experience: Amazon SDE 1(1.5 years), Oracle Tecnical Analyst(8 months)
Date of the Offer: Dec 2018
Company: Microsoft
Title/Level: SDE 1(Level 60)
Location: Hyderabad
Salary: 18 lacs
Relocation/Signing Bonus: 70,000 / 5 lacs
Stock bonus: 50k USD
Performance Bonus : 0-20% (10% on an avg = 1.8 lacs)
Total comp (Salary + Bonus + Stock): 34,50,000
Benefits: Medical + Fitnesss + Dental/Vision + Food + Transport",microsoft,sde 1,3,18 lacs,": 34,50,000",hyderabad,microsoft,sde 1,hyderabad,3.0,1800000.0,3450000.0
309975,https://leetcode.com/discuss/compensation/309975/Salesforce-or-Member-Technical-or-Hyderabad,Salesforce | Member Technical | Hyderabad,2019/06/11,"Education: BTech in CS
Years of Experience: 2.5
Prior Experience: SDE-2 in a FinTech Co.
Company: Salesforce India
Title/Level: Member Technical
Location: Hyderabad
Salary: INR 2,300,000
Relocation/Signing Bonus: 0
Stock bonus: 35k USD over 4 years
Bonus: INR 230,000",salesforce india,member technical,2.5,"inr 2,300,000",,hyderabad,salesforce,mts 1,hyderabad,2.5,2300000.0,-1.0
1094114,https://leetcode.com/discuss/compensation/1094114/Paytm-or-SDE1-or-Noida,Paytm | SDE1 | Noida,2021/03/05,"Education: Btech in CS for NIT
Years of Experience: Fresher
Prior Experience: 6 months internship
Date of the Offer: Sept'19
Company: Paytm
Title/Level: Software Developer
Location: Noida
Salary: 7LPA (INR)
Relocation/Signing Bonus: No
Stock bonus: No
Bonus: 1Lac (INR) that too for 1 time and you have to stay minimum for 18 months else you have to return back.
Total comp (Salary + Bonus + Stock): 8LPA (INR)
Benefits: No
Other details: No",paytm,software developer,fresher,7lpa,: 8lpa (inr),noida,paytm,sde 1,delhi,0.0,700000.0,800000.0
